stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7664,D62S##66,NW 62 ST @ NW 6 AV,,25.83222,-80.20724,,,,,,0
7665,D62S##56,NW 62 ST & NW 5 CT,,25.832292,-80.204451,,,,,,0
7666,D62S##35,NW 62 ST & NW 3 AV,,25.832359,-80.202435,,,,,,0
7667,D62S##25,NW 62 ST & NW 2 AV,,25.832419,-80.200542,,,,,,0
7669,D62SNMV5,NW 62 ST & N MIAMI AV,,25.832522,-80.196467,,,,,,0
7670,A62S##15,NE 62 ST @ NE 1 AV,,25.83261,-80.19428,,,,,,0
7671,A62S#2V5,NE 62 ST & NE 2 AV,,25.832612,-80.192829,,,,,,0
7672,A61S#2V6,NE 61 ST & NE 2 AV,,25.832343,-80.191265,,,,,,0
7673,A61S##45,NE 61 ST & NE 4 AV,,25.832469,-80.188608,,,,,,0
7674,A61S#4C6,NE 61 ST & NE 4 CT,,25.832523,-80.18689,,,,,,0
7675,A54S##37,NE 54 ST & NE 3 AV,,25.825547,-80.189633,,,,,,0
7677,D54SNMV8,NW 54 ST & N MIAMI AV,,25.825355,-80.196278,,,,,,0
7678,D54S##18,NW 54 ST & NW 1 AV,,25.825307,-80.198204,,,,,,0
7679,D54S##28,NW 54 ST & NW 2 AV,,25.825259,-80.200277,,,,,,0
7680,D54S##38,NW 54 ST & NW 3 AV,,25.825182,-80.202627,,,,,,0
7682,D54SI958,NW 54 ST & I 95 EX,,25.825075,-80.206202,,,,,,0
7683,D54S##78,NW 54 ST & NW 7 AV,,25.825018,-80.208593,,,,,,0
7684,D54S##97,NW 54 ST & NW 9 AV,,25.824943,-80.210914,,,,,,0
7685,D54S#108,NW 54 ST & NW 10 AV,,25.824892,-80.212424,,,,,,0
7688,D54S#148,NW 54 ST & NW 14 AV,,25.824632,-80.220594,,,,,,0
7690,D54S17V8,NW 54 ST & NW 17 AV,,25.824506,-80.224962,,,,,,0
7692,D54S#197,NW 54 ST & NW 19 AV,,25.824402,-80.228388,,,,,,0
7693,D54S18V5,NW 54 ST & NW 18 AV,,25.824269,-80.226936,,,,,,0
7694,D54S17V5,NW 54 ST & NW 17 AV,,25.824334,-80.224978,,,,,,0
7696,D54S#145,NW 54 ST & NW 14 AV,,25.824446,-80.221029,,,,,,0
7697,D54S#136,NW 54 ST & NW 13 AV,,25.824545,-80.217802,,,,,,0
7698,D54S#116,NW 54 ST & NW 11 AV,,25.824624,-80.213989,,,,,,0
7699,D54S#105,NW 54 ST & NW 10 AV,,25.82468,-80.212396,,,,,,0
7701,D54S##75,NW 54 ST & NW 7 AV,,25.824805,-80.208822,,,,,,0
7702,D54SI956,NW 54 ST & I 95 EX,,25.824901,-80.206336,,,,,,0
7703,D54S##56,NW 54 ST & NW 5 AV,,25.824981,-80.203739,,,,,,0
7704,D54S##36,NW 54 ST & NW 3 AV,,25.825035,-80.20175,,,,,,0
7705,D54S##26,NW 54 ST & NW 2 AV,,25.825094,-80.199677,,,,,,0
7706,D54S##15,NW 54 ST & NW 1 AV,,25.825104,-80.198405,,,,,,0
7707,D54SNMV5,NW 54 ST & N MIAMI AV,,25.825166,-80.196286,,,,,,0
7709,A54S#2V6,NE 54 ST & NE 2 AV,,25.8253,-80.191248,,,,,,0
7710,A54S##35,NE 54 ST & NE 3 AV,,25.825341,-80.189681,,,,,,0
7711,D46S17V8,NW 46 ST & NW 17 AV,,25.817105,-80.225259,,,,,,0
7712,D46S#197,NW 46 ST & NW 19 AV,,25.816994,-80.228145,,,,,,0
7714,A39SMCT6,NE 39 ST & NE MIAMI CT,,25.81264,-80.194433,,,,,,0
7716,A36S##17,NE 36 ST & NE 1 AV,,25.810612,-80.192846,,,,,,0
7717,D36SNMV8,NW 36 ST & N MIAMI AV,,25.810509,-80.195703,,,,,,0
7719,D36S##28,NW 36 ST & NW 2 AV,,25.810415,-80.19973,,,,,,0
7720,D36S##38,NW 36 ST & NW 3 AV,,25.81035,-80.201716,,,,,,0
7721,D36S##57,NW 36 ST & NW 5 AV,,25.810283,-80.203304,,,,,,0
7722,D36S##78,NW 36 ST & NW 7 AV,,25.810148,-80.208397,,,,,,0
7723,D36S##97,NW 36 ST & NW 9 AV,,25.81008,-80.210287,,,,,,0
7724,D36S#107,NW 36 ST & NW 10 AV,,25.810042,-80.211466,,,,,,0
7725,D36S#117,NW 36 ST & NW 11 AV,,25.809975,-80.21343,,,,,,0
7726,D36S#127,NW 36 ST & NW 12 PL,,25.809873,-80.216594,,,,,,0
7727,D36S#148,NW 36 ST & NW 14 AV,,25.809749,-80.220094,,,,,,0
7728,D36S#158,NW 36 ST & NW 15 AV,,25.809697,-80.222122,,,,,,0
7729,D36S17V8,NW 36 ST & NW 17 AV,,25.809646,-80.224261,,,,,,0
7730,D36S18V8,NW 36 ST & NW 18 AV,,25.8096,-80.2261,,,,,,0
7731,D36S#197,NW 36 ST & NW 19 AV,,25.809555,-80.227839,,,,,,0
7732,D36S#208,NW 36 ST & NW 20 CT,,25.809476,-80.229953,,,,,,0
7733,D36S#227,NW 36 ST & NW 22 AV,,25.809442,-80.231789,,,,,,0
7734,D36S#238,NW 36 ST & NW 23 AV,,25.809377,-80.234234,,,,,,0
7735,D36S#248,NW 36 ST & NW 24 AV,,25.809312,-80.236555,,,,,,0
7736,D36S27V7,NW 36 ST & 27 AV,NW 36 ST & NW 27 AV,25.809201,-80.239936,,,,,,0
7737,D36S#298,NW 36 ST & NW 29 AV,,25.809116,-80.24247,,,,,,0
7738,D36S#308,NW 36 ST & NW 30 AV,,25.809041,-80.24509,,,,,,0
7739,D36S36V7,NW 36 ST & NW 36 AV,,25.808762,-80.254261,,,,,,0
7740,D36S37V7,NW 36 ST & NW 37 AV,,25.808706,-80.256292,,,,,,0
7743,D36S37V5,NW 36 ST & NW 37 AV,,25.808479,-80.256773,,,,,,0
7744,D36S36V5,NW 36 ST & NW 36 AV,,25.808546,-80.25474,,,,,,0
7745,D36S#306,NW 36 ST & NW 30 AV,,25.808881,-80.243697,,,,,,0
7746,D36S#295,NW 36 ST & NW 29 AV,,25.80893,-80.24242,,,,,,0
7747,D36S27V5,NW 36 ST & 27 AV,NW 36 ST & NW 27 AV,25.808985,-80.240456,,,,,,0
7748,D36S#256,NW 36 ST & NW 25 AV,,25.809065,-80.237745,,,,,,0
7750,D36S#235,NW 36 ST & NW 23 AV,,25.809199,-80.234244,,,,,,0
7751,D36S#225,NW 36 ST & NW 22 AV,,25.80926,-80.232253,,,,,,0
7752,D36S#216,NW 36 ST & NW 21 AV,,25.809307,-80.229575,,,,,,0
7753,D36S#195,NW 36 ST & NW 19 AV,,25.809352,-80.228199,,,,,,0
7754,D36S18V5,NW 36 ST & NW 18 AV,,25.809399,-80.226065,,,,,,0
7755,D36S17V5,NW 36 ST & NW 17 AV,,25.809426,-80.224483,,,,,,0
7756,D36S#156,NW 36 ST & NW 15 AV,,25.809528,-80.221533,,,,,,0
7758,D36S#136,NW 36 ST & NW 13 AV,,25.809671,-80.217279,,,,,,0
7759,D36S#115,NW 36 ST & NW 11 CT,,25.809706,-80.214561,,,,,,0
7760,D36S##96,NW 36 ST & NW 9 CT,,25.809869,-80.210958,,,,,,0
7761,D36S##75,NW 36 ST & NW 7 AV,,25.80995,-80.208075,,,,,,0
7762,D36S##56,NW 36 ST & NW 5 AV,,25.810121,-80.203035,,,,,,0
7763,D36S##25,NW 36 ST & NW 2 AV,,25.810206,-80.199895,,,,,,0
7764,D36S##16,NW 36 ST & NW 1 AV,,25.810289,-80.19714,,,,,,0
7766,A36S##15,NE 36 ST & NE 1 AV,,25.810401,-80.193748,,,,,,0
7767,A36S##66,NE 36 ST AT #600,NE 36 St & #600,25.810679,-80.186391,,,,,,0
7795,D28S18V7,NW 28 ST & NW 18 AV,,25.802155,-80.225474,,,,,,0
7796,A20S#2V8,NE 20 ST & NE 2 AV,,25.795789,-80.191124,,,,,,0
7797,A20SNMC7,NE 20 ST & N MIAMI CT,,25.795708,-80.193887,,,,,,0
7798,D20SMIC8,NW 20 ST & NW MIAMI CT,,25.795555,-80.196138,,,,,,0
7800,D20S##28,NW 20 ST @ NW 2 AV,,25.79553,-80.19916,,,,,,0
7801,D20S##38,NW 20 ST & NW 3 AV,,25.795492,-80.200839,,,,,,0
7803,D20S##58,NW 20 ST & NW 5 PL,,25.7954,-80.204636,,,,,,0
7804,D20S##78,NW 20 ST & NW 7 AV,,25.79531,-80.207542,,,,,,0
7806,D20S#108,NW 20 ST & NW 10 AV,,25.795179,-80.211704,,,,,,0
7808,D20S12V7,NW 20 ST & NW 12 AV,,25.795096,-80.214433,,,,,,0
7810,D20S#148,NW 20 ST & NW 14 AV,,25.794958,-80.219728,,,,,,0
7812,D20S17V8,NW 20 ST & NW 17 AV,,25.79483,-80.22359,,,,,,0
7814,D20S#197,NW 20 ST & NW 19 AV,,25.794724,-80.227203,,,,,,0
7815,D20S#217,NW 20 ST & NW 21 AV,,25.794677,-80.228938,,,,,,0
7816,D20S#228,NW 20 ST & NW 22 AV,,25.794621,-80.232041,,,,,,0
7818,D20S#248,NW 20 ST & NW 24 AV,,25.794512,-80.235966,,,,,,0
7819,D20S27V7,NW 20 ST & NW 27 AV,,25.794392,-80.239157,,,,,,0
7820,D20S27V6,NW 20 ST & NW 27 AV,,25.794164,-80.239304,,,,,,0
7821,D20S#256,NW 20 ST & NW 25 AV,,25.794236,-80.237809,,,,,,0
7822,D20S#246,NW 20 ST & NW 24 AV,,25.794314,-80.23522,,,,,,0
7823,D20S#225,NW 20 ST & NW 22 PL,,25.794377,-80.233217,,,,,,0
7824,D20S#226,NW 20 ST & NW 22 AV,,25.794435,-80.230722,,,,,,0
7825,D20S#216,NW 20 ST & NW 21 AV,,25.794482,-80.229164,,,,,,0
7826,D20S#206,NW 20 ST & NW 20 AV,,25.794521,-80.227822,,,,,,0
7827,D20S18V6,NW 20 ST & NW 18 AV,,25.794602,-80.225132,,,,,,0
7828,D20S17V6,NW 20 ST & NW 17 AV,,25.794659,-80.222866,,,,,,0
7829,D20S#145,NW 20 ST & NW 14 AV,,25.794773,-80.219433,,,,,,0
7831,D20S12V6,NW 20 ST & NW 12 AV,,25.794914,-80.214537,,,,,,0
7832,D20S#105,NW 20 ST & NW 10 AV,,25.795009,-80.211407,,,,,,0
7833,D20S#106,NW 20 ST & NW 10 AV,,25.795025,-80.21064,,,,,,0
7834,D20S##86,NW 20 ST & NW 8 AV,,25.795073,-80.208849,,,,,,0
7835,D20S##75,NW 20 ST & NW 7 AV,,25.795147,-80.207405,,,,,,0
7836,D20S##56,NW 20 ST & NW 5 PL,,25.795205,-80.204043,,,,,,0
7837,D20S##46,NW 20 ST & NW 4 CT,,25.795244,-80.202077,,,,,,0
7838,D20S##35,NW 20 ST & NW 3 AV,,25.795285,-80.200622,,,,,,0
7839,D20S##36,NW 20 ST @ NW 3 AV,,25.79532,-80.19992,,,,,,0
7840,D20S##25,NW 20 ST & NW 2 AV,,25.795315,-80.199007,,,,,,0
7842,D20SMIC5,NW 20 ST & NW MIAMI CT,,25.795402,-80.19604,,,,,,0
7843,A20SNMC5,NE 20 ST & N MIAMI CT,,25.79555,-80.194157,,,,,,0
7844,A20S#2V5,NE 20 ST & NE 2 AV,,25.795656,-80.191614,,,,,,0
7845,A19S#2V6,NE 19 ST & NE 2 AV,,25.794725,-80.190007,,,,,,0
7846,A19S#2C8,NE 19 ST & NE 2 CT,,25.794901,-80.190006,,,,,,0
7849,D17S##38,NW 17 ST & NW 3 AV,,25.791722,-80.200294,,,,,,0
7850,D17S##47,NW 17 ST & 4 AV,NW 17 ST & NW 4 AV,25.791712,-80.201656,,,,,,0
7851,D17S##58,NW 17 ST & NW 5 AV,,25.791694,-80.20342,,,,,,0
7852,D17S##77,NW 17 ST & NW 7 AV,,25.791632,-80.206554,,,,,,0
7853,D17S##87,NW 17 ST & NW 8 AV,,25.791531,-80.208767,,,,,,0
7854,D17S#147,NW 17 ST & NW 14 AV,,25.791262,-80.218792,,,,,,0
7855,D17S#146,NW 17 ST & NW 14 AV,,25.791131,-80.218875,,,,,,0
7856,D17S##96,NW 17 ST & NW 9 AV,,25.791348,-80.209851,,,,,,0
7857,D17S##86,NW 17 ST & NW 8 AV,,25.791411,-80.208553,,,,,,0
7858,D17S##76,NW 17 ST & NW 7 AV,,25.79149,-80.206648,,,,,,0
7859,D17S##55,NW 17 ST & NW 5 AV,,25.79157,-80.203384,,,,,,0
7860,D17S##46,NW 17 ST & NW 4 AV,,25.791599,-80.201435,,,,,,0
7861,DNRD##21,NW NORTH RIVER D & NW 2 ST,,25.775458,-80.201585,,,,,,0
7862,DNRD##31,NW NORTH RIVER D & NW 3 ST,,25.776284,-80.202444,,,,,,0
7863,DNRD##67,NW NORTH RIVER D & NW 6 AV,,25.777807,-80.204125,,,,,,0
7871,DNRD#196,NW NORTH RIVER D & NW 19 AV,,25.787915,-80.226527,,,,,,0
7872,DNRD17V3,NW NORTH RIVER DR & NW 17 AV,,25.7876,-80.223753,,,,,,0
7873,DNRD17V4,NW NORTH RIVER DR & NW 17 AV,,25.786499,-80.221761,,,,,,0
7874,DNRD##66,NW NORTH RIVER D & NW 6 AV,,25.77774,-80.204366,,,,,,0
7875,DNRD##34,NW NORTH RIVER D & NW 3 ST,,25.776196,-80.202559,,,,,,0
7880,A15SHER7,NE 15 ST & HERALD PLAZA,,25.789733,-80.186147,,,,,,0
7882,A15SHER6,NE 15 ST & HERALD PLAZA,,25.789511,-80.186374,,,,,,0
7883,VNTWNVD5,VENETIAN WY & OP N VENETIAN DR,,25.790047,-80.175694,,,,,,0
7885,VNTWVEN5,VENETIAN WY & VENETIAN CT,,25.7902,-80.172508,,,,,,0
7888,NVTY#138,N VENETIAN WY & NE 13 PL,,25.790963,-80.167621,,,,,,0
7889,NVTY#127,N VENETIAN WY & NE 12 PL,,25.790858,-80.169409,,,,,,0
7890,VNTWVTC8,VENETIAN WY & OP VENETIAN CT,,25.790356,-80.172494,,,,,,0
7891,VNTWO108,VENETIAN WY & OP # 1000 BLDG,,25.790303,-80.173883,,,,,,0
7892,VNTWNVD8,VENETIAN WY & N VENETIAN DR,,25.790219,-80.175632,,,,,,0
7894,D14S#146,NW 14 ST & NW 14 AV,,25.787394,-80.218573,,,,,,0
7895,D14S#135,NW 14 ST & NW 13 AV,,25.787473,-80.216412,,,,,,0
7896,D14S##25,NW 14 ST & NW 2 AV,,25.788032,-80.198828,,,,,,0
7898,D14SMIC5,NW 14 ST & NW MIAMI CT,,25.788124,-80.195178,,,,,,0
7899,A14S##15,NE 14 ST & NE 1 AV,,25.788235,-80.192592,,,,,,0
7900,A14S#2V5,NE 14 ST & NE 2 AV,,25.78831,-80.190911,,,,,,0
7901,A14S#2V8,NE 14 ST & NE 2 AV,,25.788428,-80.191078,,,,,,0
7902,A14SMIA7,NE 14 ST & NE MIAMI CT,,25.788376,-80.193273,,,,,,0
7903,D14SMIC7,NW 14 ST & NW MIAMI CT,,25.788302,-80.195454,,,,,,0
7905,D14S##28,NW 14 ST @ NW 2 AV,,25.7882,-80.19888,,,,,,0
7906,D14S12V7,NW 14 ST & NW 12 AV,,25.787705,-80.214415,,,,,,0
7907,D14S12V8,NW 14 ST & NW 12 AV,,25.787662,-80.215616,,,,,,0
7908,D14S13C7,NW 14 ST & NW 13 CT,,25.7876,-80.2178,,,,,,0
7918,MCRWWAT4,MACARTHUR CY & WATSON ISLAND,MAC ARTHUR CY & WATSON ISLAND,25.785022,-80.175926,,,,,,0
7919,MCRWJAP8,MAC ARTHUR CY & JAPANESE GARDENS,,25.784551,-80.174746,,,,,,0
7920,A13SNBD7,NE 13 ST & N BAYSHORE DR,,25.787143,-80.187685,,,,,,0
7922,D13T#144,NW 13 TE & NW 14 AV,,25.787403,-80.219157,,,,,,0
7923,D13TNRD3,NW 13 TE & NW NORTH RIVER DR,,25.786442,-80.220702,,,,,,0
7924,D12S#138,NW 12 ST & NW 13 CT,,25.785504,-80.217809,,,,,,0
7926,D11S#107,NW 11 ST & NW 10 AV,,25.784134,-80.211119,,,,,,0
7927,D11S#108,NW 11 ST & NW 10 CT,,25.784092,-80.212381,,,,,,0
7929,D11S#105,NW 11 ST & NW 10 CT,,25.783943,-80.212383,,,,,,0
7930,D11S##85,NW 11 ST & NW 8 ST RD,,25.784003,-80.210022,,,,,,0
7935,D10S##56,NW 10 ST & NW 5 AV,,25.783466,-80.202506,,,,,,0
7936,D7ST#108,NW 7 ST & NW 10 AV,,25.780401,-80.211996,,,,,,0
7937,D7ST12V7,NW 7 ST & NW 12 AV,,25.780321,-80.21429,,,,,,0
7938,D7ST#138,NW 7 ST & NW 13 AV,,25.780257,-80.216729,,,,,,0
7939,D7ST#148,NW 7 ST & NW 14 AV,,25.7802,-80.218489,,,,,,0
7940,D7ST#158,NW 7 ST & NW 15 AV,,25.780163,-80.219722,,,,,,0
7941,D7ST17V8,NW 7 ST & NW 17 AV,,25.780056,-80.22321,,,,,,0
7942,D7ST18P7,NW 7 ST & NW 18 PL,,25.779979,-80.225747,,,,,,0
7943,D7ST#197,NW 7 ST & NW 19 CT,,25.779916,-80.227122,,,,,,0
7944,D7ST#217,NW 7 ST & NW 21 AV,,25.779838,-80.229479,,,,,,0
7945,D7ST#238,NW 7 ST & NW 23 AV,,25.77972,-80.233654,,,,,,0
7946,D7ST#247,NW 7 ST & NW 24 AV,,25.779672,-80.235288,,,,,,0
7947,D7ST#258,NW 7 ST & NW 25 AV,,25.779612,-80.237623,,,,,,0
7948,D7ST27V7,NW 7 ST & NW 27 AV,,25.779564,-80.239106,,,,,,0
7949,D7ST#297,NW 7 ST & NW 29 AV,,25.779463,-80.241736,,,,,,0
7950,D7ST#307,NW 7 ST & NW 30 AV,,25.779428,-80.243463,,,,,,0
7951,D7ST#308,NW 7 ST & NW 30 PL,,25.779366,-80.245701,,,,,,0
7952,D7ST#327,NW 7 ST & NW 32 PL,,25.779266,-80.248834,,,,,,0
7953,D7ST#347,NW 7 ST & NW 34 AV,,25.77919,-80.250986,,,,,,0
7954,D7ST#357,NW 7 ST & NW 35 CT,,25.779108,-80.252844,,,,,,0
7955,D7ST36V8,NW 7 ST & NW 36 AV,,25.779074,-80.254489,,,,,,0
7956,D7ST37V8,NW 7 ST & NW 37 AV,,25.779022,-80.256546,,,,,,0
7957,D7ST#388,NW 7 ST & NW 38 CT,,25.778948,-80.258679,,,,,,0
7958,D7ST#398,NW 7 ST & NW 39 AV,,25.77889,-80.260185,,,,,,0
7959,D7ST#408,NW 7 ST & NW 40 AV,,25.778831,-80.262192,,,,,,0
7960,D7ST#438,NW 7 ST & NW 43 CT,,25.778808,-80.266607,,,,,,0
7961,D7ST#457,NW 7 ST & NW 45 AV,,25.778834,-80.269149,,,,,,0
7962,D7ST#478,NW 7 ST & NW 47 AV,,25.778798,-80.272254,,,,,,0
7963,D7ST#488,NW 7 ST & # 4845,,25.778698,-80.274706,,,,,,0
7964,D7ST51V7,NW 7 ST & NW 51 AV,,25.778549,-80.277771,,,,,,0
7965,D7ST#517,NW 7 ST & # 5199,,25.778485,-80.27952,,,,,,0
7966,D7ST#537,NW 7 ST & NW 53 AV,,25.778368,-80.281886,,,,,,0
7967,D7ST#557,NW 7 ST & # 5505,,25.778228,-80.28511,,,,,,0
7969,D7ST57V7,NW 7 ST & NW 57 AV,,25.778111,-80.287713,,,,,,0
7970,D7ST#587,NW 7 ST & NW 58 AV,,25.778051,-80.289872,,,,,,0
7971,D7ST#588,NW 7 ST & NW 58 CT,,25.778008,-80.291317,,,,,,0
7974,D7ST#585,NW 7 ST & NW 58 CT,,25.777836,-80.291206,,,,,,0
7975,D7ST57C6,NW 7 ST & NW 57 CT,,25.777871,-80.288986,,,,,,0
7976,D7ST57V6,NW 7 ST & NW 57 AV,,25.777909,-80.287263,,,,,,0
7977,D7ST#566,NW 7 ST & OP # 5601,,25.777997,-80.285523,,,,,,0
7978,D7STO536,NW 7 ST & OP # 5375,,25.778066,-80.283666,,,,,,0
7979,D7ST#536,NW 7 ST & NW 53 AV,,25.778169,-80.281672,,,,,,0
7980,D7ST#516,NW 7 ST & # 5180,,25.778247,-80.279936,,,,,,0
7981,D7ST51V5,NW 7 ST & NW 51 AV,,25.77835,-80.278216,,,,,,0
7982,D7ST#506,NW 7 ST & # 5040,,25.778408,-80.276811,,,,,,0
7983,D7ST#486,NW 7 ST & OP # 4855,,25.778485,-80.275009,,,,,,0
7984,D7ST#476,NW 7 ST & NW 47 AV,,25.778604,-80.271642,,,,,,0
7985,D7ST#455,NW 7 ST & NW 45 AV,,25.778614,-80.269701,,,,,,0
7986,D7ST#436,NW 7 ST & NW 43 AV,,25.778596,-80.265479,,,,,,0
7987,D7ST#435,NW 7 ST & NW 43 CT,,25.778595,-80.266719,,,,,,0
7988,D7ST#395,NW 7 ST & NW 39 AV,,25.77872,-80.260008,,,,,,0
7989,D7ST#386,NW 7 ST & NW 38 CT,,25.778777,-80.258156,,,,,,0
7990,D7ST37V5,NW 7 ST & NW 37 AV,,25.778839,-80.255894,,,,,,0
7991,D7ST#365,NW 7 ST & NW 36 CT,,25.778883,-80.254905,,,,,,0
7992,D7ST#355,NW 7 ST & NW 35 AV,,25.778935,-80.252845,,,,,,0
7993,D7ST#345,NW 7 ST & NW 34 AV,,25.779014,-80.251121,,,,,,0
7994,D7ST#325,NW 7 ST & NW 32 PL,,25.779041,-80.249506,,,,,,0
7995,D7ST32V5,NW 7 ST & NW 32 AV,,25.779101,-80.247672,,,,,,0
7996,D7ST#305,NW 7 ST & NW 30 AV,,25.779227,-80.243794,,,,,,0
7997,D7ST#295,NW 7 ST & NW 29 AV,,25.779286,-80.241955,,,,,,0
7998,D7ST27V6,NW 7 ST & NW 27 AV,,25.779387,-80.238888,,,,,,0
8000,D7ST#246,NW 7 ST & NW 24 AV,,25.779486,-80.235501,,,,,,0
8002,D7ST#205,NW 7 ST & NW 20 AV,,25.779721,-80.228309,,,,,,0
8004,D7ST18V5,NW 7 ST & NW 18 AV,,25.779817,-80.224973,,,,,,0
8006,D7ST17V6,NW 7 ST & NW 17 AV,,25.779905,-80.222041,,,,,,0
8008,D7ST#145,NW 7 ST & NW 14 AV,,25.780017,-80.218354,,,,,,0
8009,D7ST#135,NW 7 ST & NW 13 AV,,25.780074,-80.216701,,,,,,0
8010,D7ST12V6,NW 7 ST & NW 12 AV,,25.780158,-80.214317,,,,,,0
8011,D7ST#105,NW 7 ST & NW 10 AV,,25.780241,-80.212023,,,,,,0
8012,D6ST##47,NW 6 ST & NW 4 AV,,25.779769,-80.200986,,,,,,0
8013,D6ST##57,NW 6 ST & NW 5 AV,,25.779715,-80.202794,,,,,,0
8014,D6ST##67,NW 6 ST & NW 6 AV,,25.779666,-80.204396,,,,,,0
8015,D6ST##77,NW 6 ST & NW 7 AV,,25.779614,-80.206183,,,,,,0
8016,D5ST##76,NW 5 ST & NW 7 AV,,25.778545,-80.20564,,,,,,0
8017,D5ST##66,NW 5 ST & NW 6 AV,,25.778597,-80.203593,,,,,,0
8018,D5ST##35,NW 5 ST & NW 3 AV,,25.778693,-80.200388,,,,,,0
8019,D5ST##36,NW 5 ST & NW 3 AV,,25.778727,-80.199288,,,,,,0
8021,D4ST##97,NW 4 ST & NW 9 AV,,25.777631,-80.209392,,,,,,0
8023,D4ST##95,NW 4 ST & NW 9 AV,,25.777478,-80.209687,,,,,,0
8026,WFLG##67,W FLAGLER ST & NW 6 AV,,25.773951,-80.204258,,,,,,0
8027,WFLG##78,W FLAGLER ST & NW 7 AV,,25.773873,-80.205955,,,,,,0
8028,WFLG##88,W FLAGLER ST & NW 8 AV,,25.773804,-80.208343,,,,,,0
8030,WFLG#108,W FLAGLER ST & NW 10 AV,,25.773704,-80.211658,,,,,,0
8031,WFLG12V8,W FLAGLER ST & NW 12 AV,,25.773558,-80.215064,,,,,,0
8032,WFLG#138,W FLAGLER ST & NW 13 AV,,25.773523,-80.216666,,,,,,0
8034,WFLG#168,W FLAGLER ST & NW 16 AV,,25.773366,-80.221701,,,,,,0
8035,WFLG18V8,W FLAGLER ST & NW 18 AV,,25.772801,-80.22509,,,,,,0
8036,WFLG#208,W FLAGLER ST & OP SW 20 AV,,25.772708,-80.228342,,,,,,0
8037,WFLG#238,W FLAGLER ST & NW 23 AV,,25.772611,-80.233138,,,,,,0
8038,WFLG#257,W FLAGLER ST & NW 25 AV,,25.77249,-80.236933,,,,,,0
8039,WFLG#297,W FLAGLER ST & # 2987,,25.77234,-80.241989,,,,,,0
8040,WFLG#308,W FLAGLER ST & NW 30 AV,,25.772271,-80.244186,,,,,,0
8041,WFLG#318,W FLAGLER ST & NW 31 AV,,25.772217,-80.246245,,,,,,0
8044,WFLG#357,W FLAGLER ST & NW 35 AV,,25.772045,-80.252236,,,,,,0
8046,WFLG#388,W FLAGLER ST & OP SW 38 AV,,25.771916,-80.257155,,,,,,0
8047,WFLG#398,W FLAGLER ST & NW 39 AV,,25.771862,-80.259766,,,,,,0
8049,WFLG#437,W FLAGLER ST & NW 43 AV,,25.771728,-80.265486,,,,,,0
8050,WFLG#438,W FLAGLER ST & NW 43 PL,,25.771663,-80.267532,,,,,,0
8051,WFLG#458,W FLAGLER ST & NW 45 AV,,25.771604,-80.269682,,,,,,0
8052,WFLG#477,W FLAGLER ST & NW 47 AV,,25.771547,-80.271518,,,,,,0
8054,WFLG#497,W FLAGLER ST & NW 49 AV,,25.771382,-80.275662,,,,,,0
8055,WFLG51V8,W FLAGLER ST & NW 51 AV,,25.771274,-80.278148,,,,,,0
8056,WFLG#537,W FLAGLER ST & NW 53 AV,,25.771135,-80.281554,,,,,,0
8057,WFLG55V8,W FLAGLER ST & NW 55 AV,,25.77101,-80.284665,,,,,,0
8058,WFLG#567,W FLAGLER ST & NW 56 AV,,25.770966,-80.28605,,,,,,0
8059,WFLG57V7,W FLAGLER ST & NW 57 AV,,25.77089,-80.287647,,,,,,0
8060,WFLG#588,W FLAGLER ST & NW 58 AV,,25.770838,-80.290222,,,,,,0
8061,WFLG#598,W FLAGLER ST & NW 59 AV,,25.770805,-80.291995,,,,,,0
8062,WFLG#608,W FLAGLER ST & NW 60 AV,,25.770776,-80.293748,,,,,,0
8063,WFLG#618,W FLAGLER ST & NW 61 AV,,25.770733,-80.295573,,,,,,0
8065,WFLG#647,W FLAGLER ST & NW 64 AV,,25.770671,-80.299797,,,,,,0
8066,WFLG65V8,W FLAGLER ST & NW 65 AV,,25.770624,-80.302596,,,,,,0
8067,WFLG#678,W FLAGLER ST & NW 67 CT,,25.770545,-80.305414,,,,,,0
8068,WFLG#698,W FLAGLER ST & NW 69 AV,,25.770446,-80.307976,,,,,,0
8069,WFLG#716,W FLAGLER ST & SW 71 AV,,25.770173,-80.309873,,,,,,0
8070,WFLG#696,W FLAGLER ST & SW 69 AV,,25.770289,-80.307045,,,,,,0
8072,WFLG67V5,W FLAGLER ST & SW 67 AV,,25.7704,-80.304414,,,,,,0
8073,WFLG#666,W FLAGLER ST & SW 66 AV,,25.770433,-80.303011,,,,,,0
8074,WFLG#645,W FLAGLER ST & SW 64 CT,,25.770467,-80.301507,,,,,,0
8075,WFLG#635,W FLAGLER ST & SW 63 CT,,25.770495,-80.299395,,,,,,0
8077,WFLG#615,W FLAGLER ST & SW 61 AV,,25.770571,-80.295407,,,,,,0
8079,WFLG#595,W FLAGLER ST & SW 59 AV,,25.770634,-80.291969,,,,,,0
8081,WFLG#576,W FLAGLER ST & SW 57 AV,,25.770714,-80.287697,,,,,,0
8083,WFLG#556,W FLAGLER ST & SW 55 AV,,25.770899,-80.283378,,,,,,0
8084,WFLG#525,W FLAGLER ST & SW 52 CT,,25.770968,-80.281254,,,,,,0
