route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14456,11,4829166,DOWNTOWN,,0,1403225,123746,0,0
14456,11,4828957,DOWNTOWN,,0,1403220,123745,0,0
14456,11,4829167,DOWNTOWN,,0,1403218,123746,0,0
14456,11,4828958,DOWNTOWN,,0,1403224,123745,0,0
14456,11,4829168,DOWNTOWN,,0,1403222,123746,0,0
14456,11,4828959,DOWNTOWN,,0,1403217,123745,0,0
14456,11,4829169,DOWNTOWN,,0,1403219,123746,0,0
14456,11,4828960,DOWNTOWN,,0,1403221,123745,0,0
14456,11,4829170,DOWNTOWN,,0,1403223,123746,0,0
14456,11,4828961,DOWNTOWN,,0,1403225,123745,0,0
14456,11,4829171,DOWNTOWN,,0,1403220,123746,0,0
14456,11,4828962,DOWNTOWN,,0,1403218,123745,0,0
14456,11,4829172,DOWNTOWN,,0,1403224,123746,0,0
14456,11,4828963,DOWNTOWN,,0,1403222,123745,0,0
14456,11,4829173,DOWNTOWN,,0,1403217,123746,0,0
14456,11,4828964,DOWNTOWN,,0,1403219,123745,0,0
14456,11,4829174,DOWNTOWN,,0,1403221,123746,0,0
14456,11,4828965,DOWNTOWN,,0,1403223,123745,0,0
14456,11,4829175,DOWNTOWN,,0,1403225,123746,0,0
14456,11,4828966,DOWNTOWN,,0,1403220,123745,0,0
14456,11,4829176,DOWNTOWN,,0,1403218,123746,0,0
14456,11,4828967,DOWNTOWN,,0,1403224,123745,0,0
14456,11,4829177,DOWNTOWN,,0,1403222,123746,0,0
14456,11,4828968,DOWNTOWN,,0,1403217,123745,0,0
14456,11,4829178,DOWNTOWN,,0,1403219,123746,0,0
14456,11,4828969,DOWNTOWN,,0,1403221,123745,0,0
14456,11,4829179,DOWNTOWN,,0,1403223,123746,0,0
14456,11,4828970,DOWNTOWN,,0,1403225,123745,0,0
14456,11,4829180,DOWNTOWN,,0,1403220,123746,0,0
14456,11,4828971,DOWNTOWN,,0,1403218,123745,0,0
14456,11,4829181,DOWNTOWN,,0,1403224,123746,0,0
14456,11,4828972,DOWNTOWN,,0,1403222,123745,0,0
14456,11,4829182,DOWNTOWN,,0,1403217,123746,0,0
14456,11,4828973,DOWNTOWN,,0,1403219,123745,0,0
14456,11,4829183,DOWNTOWN,,0,1403221,123746,0,0
