stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,level_id
45_1_S27,,STOP_45_1_S27,,21.046598,105.791939,,,0,,,0,,
45_1_S28,,STOP_45_1_S28,,21.046507,105.787346,,,0,,,0,,
45_1_S29,,STOP_45_1_S29,,21.046539,105.78466,,,0,,,0,,
45_1_S30,,STOP_45_1_S30,,21.050987,105.781502,,,0,,,0,,
45_1_S31,,STOP_45_1_S31,,21.057714,105.782608,,,0,,,0,,
45_1_S32,,STOP_45_1_S32,,21.062449,105.783859,,,0,,,0,,
45_1_S33,,STOP_45_1_S33,,21.067532,105.786911,,,0,,,0,,
45_2_S1,,STOP_45_2_S1,,21.067532,105.786911,,,0,,,0,,
45_2_S2,,STOP_45_2_S2,,21.062445,105.783592,,,0,,,0,,
45_2_S3,,STOP_45_2_S3,,21.054981,105.781761,,,0,,,0,,
45_2_S4,,STOP_45_2_S4,,21.051844,105.781395,,,0,,,0,,
45_2_S5,,STOP_45_2_S5,,21.046267,105.783592,,,0,,,0,,
45_2_S6,,STOP_45_2_S6,,21.046282,105.786911,,,0,,,0,,
45_2_S7,,STOP_45_2_S7,,21.046249,105.792046,,,0,,,0,,
45_2_S8,,STOP_45_2_S8,,21.04628,105.796188,,,0,,,0,,
45_2_S9,,STOP_45_2_S9,,21.046331,105.800972,,,0,,,0,,
45_2_S10,,STOP_45_2_S10,,21.047832,105.80629,,,0,,,0,,
45_2_S11,,STOP_45_2_S11,,21.046532,105.810661,,,0,,,0,,
45_2_S12,,STOP_45_2_S12,,21.043516,105.813972,,,0,,,0,,
45_2_S13,,STOP_45_2_S13,,21.042316,105.819489,,,0,,,0,,
45_2_S14,,STOP_45_2_S14,,21.04105,105.824287,,,0,,,0,,
45_2_S15,,STOP_45_2_S15,,21.04015,105.828873,,,0,,,0,,
45_2_S16,,STOP_45_2_S16,,21.042133,105.832855,,,0,,,0,,
45_2_S17,,STOP_45_2_S17,,21.039366,105.839523,,,0,,,0,,
45_2_S18,,STOP_45_2_S18,,21.034399,105.838768,,,0,,,0,,
45_2_S19,,STOP_45_2_S19,,21.029783,105.838791,,,0,,,0,,
45_2_S20,,STOP_45_2_S20,,21.028612,105.842827,,,0,,,0,,
45_2_S21,,STOP_45_2_S21,,21.024349,105.847809,,,0,,,0,,
45_2_S22,,STOP_45_2_S22,,21.022284,105.854706,,,0,,,0,,
45_2_S23,,STOP_45_2_S23,,21.021465,105.857536,,,0,,,0,,
45_2_S24,,STOP_45_2_S24,,21.018633,105.86071,,,0,,,0,,
45_2_S25,,STOP_45_2_S25,,21.018267,105.86171,,,0,,,0,,
45_2_S26,,STOP_45_2_S26,,21.015667,105.862343,,,0,,,0,,
45_2_S27,,STOP_45_2_S27,,21.009884,105.864822,,,0,,,0,,
45_2_S28,,STOP_45_2_S28,,21.006399,105.868156,,,0,,,0,,
45_2_S29,,STOP_45_2_S29,,21.001266,105.870308,,,0,,,0,,
45_2_S30,,STOP_45_2_S30,,20.993584,105.867393,,,0,,,0,,
46_1_S1,,STOP_46_1_S1,,21.028349,105.778343,,,0,,,0,,
46_1_S2,,STOP_46_1_S2,,21.023233,105.778412,,,0,,,0,,
46_1_S3,,STOP_46_1_S3,,21.023149,105.778877,,,0,,,0,,
46_1_S4,,STOP_46_1_S4,,21.027765,105.779106,,,0,,,0,,
46_1_S5,,STOP_46_1_S5,,21.034649,105.780273,,,0,,,0,,
46_1_S6,,STOP_46_1_S6,,21.038881,105.780907,,,0,,,0,,
46_1_S7,,STOP_46_1_S7,,21.050987,105.781502,,,0,,,0,,
46_1_S8,,STOP_46_1_S8,,21.057714,105.782608,,,0,,,0,,
46_1_S9,,STOP_46_1_S9,,21.062449,105.783859,,,0,,,0,,
46_1_S10,,STOP_46_1_S10,,21.070398,105.785393,,,0,,,0,,
46_1_S11,,STOP_46_1_S11,,21.077431,105.786644,,,0,,,0,,
46_1_S12,,STOP_46_1_S12,,21.116072,105.790886,,,0,,,0,,
46_1_S13,,STOP_46_1_S13,,21.118675,105.802536,,,0,,,0,,
46_1_S14,,STOP_46_1_S14,,21.122272,105.814186,,,0,,,0,,
46_1_S15,,STOP_46_1_S15,,21.124653,105.82016,,,0,,,0,,
46_1_S16,,STOP_46_1_S16,,21.121281,105.84481,,,0,,,0,,
46_1_S17,,STOP_46_1_S17,,21.108997,105.849922,,,0,,,0,,
46_1_S18,,STOP_46_1_S18,,21.104265,105.857353,,,0,,,0,,
46_1_S19,,STOP_46_1_S19,,21.103048,105.866959,,,0,,,0,,
46_1_S20,,STOP_46_1_S20,,21.102915,105.871704,,,0,,,0,,
46_1_S21,,STOP_46_1_S21,,21.103802,105.87455,,,0,,,0,,
46_1_S22,,STOP_46_1_S22,,21.10911,105.877159,,,0,,,0,,
46_1_S23,,STOP_46_1_S23,,21.114065,105.876411,,,0,,,0,,
46_1_S24,,STOP_46_1_S24,,21.120081,105.873375,,,0,,,0,,
46_1_S25,,STOP_46_1_S25,,21.126631,105.868294,,,0,,,0,,
46_1_S26,,STOP_46_1_S26,,21.130514,105.865143,,,0,,,0,,
46_1_S27,,STOP_46_1_S27,,21.13763,105.860893,,,0,,,0,,
46_2_S1,,STOP_46_2_S1,,21.13763,105.860893,,,0,,,0,,
46_2_S2,,STOP_46_2_S2,,21.13031,105.864952,,,0,,,0,,
46_2_S3,,STOP_46_2_S3,,21.126099,105.868385,,,0,,,0,,
46_2_S4,,STOP_46_2_S4,,21.120121,105.873169,,,0,,,0,,
46_2_S5,,STOP_46_2_S5,,21.113504,105.87632,,,0,,,0,,
46_2_S6,,STOP_46_2_S6,,21.109253,105.877045,,,0,,,0,,
46_2_S7,,STOP_46_2_S7,,21.103859,105.874161,,,0,,,0,,
46_2_S8,,STOP_46_2_S8,,21.102982,105.872253,,,0,,,0,,
46_2_S9,,STOP_46_2_S9,,21.103182,105.864822,,,0,,,0,,
46_2_S10,,STOP_46_2_S10,,21.104588,105.857002,,,0,,,0,,
46_2_S11,,STOP_46_2_S11,,21.109982,105.849289,,,0,,,0,,
46_2_S12,,STOP_46_2_S12,,21.120731,105.844994,,,0,,,0,,
46_2_S13,,STOP_46_2_S13,,21.125036,105.831451,,,0,,,0,,
46_2_S14,,STOP_46_2_S14,,21.125067,105.820023,,,0,,,0,,
46_2_S15,,STOP_46_2_S15,,21.122629,105.814644,,,0,,,0,,
46_2_S16,,STOP_46_2_S16,,21.119198,105.803131,,,0,,,0,,
46_2_S17,,STOP_46_2_S17,,21.116331,105.791084,,,0,,,0,,
46_2_S18,,STOP_46_2_S18,,21.077215,105.78624,,,0,,,0,,
46_2_S19,,STOP_46_2_S19,,21.071415,105.785339,,,0,,,0,,
46_2_S20,,STOP_46_2_S20,,21.062445,105.783592,,,0,,,0,,
46_2_S21,,STOP_46_2_S21,,21.054981,105.781761,,,0,,,0,,
46_2_S22,,STOP_46_2_S22,,21.051844,105.781395,,,0,,,0,,
46_2_S23,,STOP_46_2_S23,,21.0406,105.78054,,,0,,,0,,
46_2_S24,,STOP_46_2_S24,,21.034733,105.779861,,,0,,,0,,
46_2_S25,,STOP_46_2_S25,,21.03075,105.779106,,,0,,,0,,
46_2_S26,,STOP_46_2_S26,,21.028349,105.778343,,,0,,,0,,
47A_1_S1,,STOP_47A_1_S1,,21.043432,105.847656,,,0,,,0,,
47A_1_S2,,STOP_47A_1_S2,,21.041449,105.849358,,,0,,,0,,
47A_1_S3,,STOP_47A_1_S3,,21.037817,105.852592,,,0,,,0,,
47A_1_S4,,STOP_47A_1_S4,,21.039049,105.867088,,,0,,,0,,
47A_1_S5,,STOP_47A_1_S5,,21.036083,105.871704,,,0,,,0,,
47A_1_S6,,STOP_47A_1_S6,,21.03355,105.875771,,,0,,,0,,
47A_1_S7,,STOP_47A_1_S7,,21.029049,105.881325,,,0,,,0,,
47A_1_S8,,STOP_47A_1_S8,,21.024282,105.885475,,,0,,,0,,
47A_1_S9,,STOP_47A_1_S9,,21.022667,105.889473,,,0,,,0,,
47A_1_S10,,STOP_47A_1_S10,,21.021732,105.894958,,,0,,,0,,
47A_1_S11,,STOP_47A_1_S11,,21.020683,105.901253,,,0,,,0,,
47A_1_S12,,STOP_47A_1_S12,,21.017216,105.904305,,,0,,,0,,
47A_1_S13,,STOP_47A_1_S13,,21.010033,105.904755,,,0,,,0,,
47A_1_S14,,STOP_47A_1_S14,,21.000017,105.910652,,,0,,,0,,
47A_1_S15,,STOP_47A_1_S15,,20.992962,105.915413,,,0,,,0,,
47A_1_S16,,STOP_47A_1_S16,,20.982218,105.919502,,,0,,,0,,
47A_1_S17,,STOP_47A_1_S17,,20.973068,105.919502,,,0,,,0,,
47A_1_S18,,STOP_47A_1_S18,,20.974884,105.912575,,,0,,,0,,
47A_2_S1,,STOP_47A_2_S1,,20.974884,105.912575,,,0,,,0,,
47A_2_S2,,STOP_47A_2_S2,,20.973333,105.919525,,,0,,,0,,
47A_2_S3,,STOP_47A_2_S3,,20.98275,105.919571,,,0,,,0,,
47A_2_S4,,STOP_47A_2_S4,,20.992983,105.915939,,,0,,,0,,
47A_2_S5,,STOP_47A_2_S5,,20.999533,105.910889,,,0,,,0,,
47A_2_S6,,STOP_47A_2_S6,,21.00985,105.904938,,,0,,,0,,
47A_2_S7,,STOP_47A_2_S7,,21.016832,105.904457,,,0,,,0,,
47A_2_S8,,STOP_47A_2_S8,,21.020189,105.901718,,,0,,,0,,
47A_2_S9,,STOP_47A_2_S9,,21.021633,105.896339,,,0,,,0,,
47A_2_S10,,STOP_47A_2_S10,,21.022667,105.890007,,,0,,,0,,
47A_2_S11,,STOP_47A_2_S11,,21.024216,105.885674,,,0,,,0,,
47A_2_S12,,STOP_47A_2_S12,,21.0285,105.881859,,,0,,,0,,
47A_2_S13,,STOP_47A_2_S13,,21.033283,105.876389,,,0,,,0,,
47A_2_S14,,STOP_47A_2_S14,,21.036066,105.872025,,,0,,,0,,
47A_2_S15,,STOP_47A_2_S15,,21.038733,105.867493,,,0,,,0,,
47A_2_S16,,STOP_47A_2_S16,,21.037966,105.852821,,,0,,,0,,
47A_2_S17,,STOP_47A_2_S17,,21.041733,105.849304,,,0,,,0,,
47A_2_S18,,STOP_47A_2_S18,,21.043432,105.847656,,,0,,,0,,
47B_1_S1,,STOP_47B_1_S1,,20.999617,105.84536,,,0,,,0,,
47B_1_S2,,STOP_47B_1_S2,,20.997726,105.845749,,,0,,,0,,
47B_1_S3,,STOP_47B_1_S3,,21.001217,105.841293,,,0,,,0,,
47B_1_S4,,STOP_47B_1_S4,,21.002083,105.843704,,,0,,,0,,
47B_1_S5,,STOP_47B_1_S5,,21.003002,105.847382,,,0,,,0,,
47B_1_S6,,STOP_47B_1_S6,,21.00675,105.847076,,,0,,,0,,
47B_1_S7,,STOP_47B_1_S7,,21.009233,105.859055,,,0,,,0,,
47B_1_S8,,STOP_47B_1_S8,,21.006783,105.86776,,,0,,,0,,
47B_1_S9,,STOP_47B_1_S9,,21.0257,105.899643,,,0,,,0,,
47B_1_S10,,STOP_47B_1_S10,,21.022682,105.906555,,,0,,,0,,
47B_1_S11,,STOP_47B_1_S11,,21.01885,105.911942,,,0,,,0,,
47B_1_S12,,STOP_47B_1_S12,,21.000017,105.910652,,,0,,,0,,
47B_1_S13,,STOP_47B_1_S13,,20.992962,105.915413,,,0,,,0,,
47B_1_S14,,STOP_47B_1_S14,,20.982218,105.919502,,,0,,,0,,
47B_1_S15,,STOP_47B_1_S15,,20.971701,105.91629,,,0,,,0,,
47B_1_S16,,STOP_47B_1_S16,,20.972084,105.908737,,,0,,,0,,
47B_1_S17,,STOP_47B_1_S17,,20.966385,105.905754,,,0,,,0,,
47B_2_S1,,STOP_47B_2_S1,,20.966385,105.905754,,,0,,,0,,
47B_2_S2,,STOP_47B_2_S2,,20.971968,105.908958,,,0,,,0,,
47B_2_S3,,STOP_47B_2_S3,,20.971617,105.917557,,,0,,,0,,
47B_2_S4,,STOP_47B_2_S4,,20.973333,105.919525,,,0,,,0,,
47B_2_S5,,STOP_47B_2_S5,,20.98275,105.919571,,,0,,,0,,
47B_2_S6,,STOP_47B_2_S6,,20.992983,105.915939,,,0,,,0,,
47B_2_S7,,STOP_47B_2_S7,,20.999533,105.910889,,,0,,,0,,
47B_2_S8,,STOP_47B_2_S8,,21.019051,105.912003,,,0,,,0,,
47B_2_S9,,STOP_47B_2_S9,,21.022984,105.90609,,,0,,,0,,
47B_2_S10,,STOP_47B_2_S10,,21.02523,105.901131,,,0,,,0,,
47B_2_S11,,STOP_47B_2_S11,,21.006533,105.868225,,,0,,,0,,
47B_2_S12,,STOP_47B_2_S12,,21.009523,105.858055,,,0,,,0,,
47B_2_S13,,STOP_47B_2_S13,,21.006433,105.847122,,,0,,,0,,
47B_2_S14,,STOP_47B_2_S14,,21.003134,105.847321,,,0,,,0,,
47B_2_S15,,STOP_47B_2_S15,,20.999617,105.84536,,,0,,,0,,
48_1_S1,,STOP_48_1_S1,,21.051033,105.891876,,,0,,,0,,
48_1_S2,,STOP_48_1_S2,,21.053499,105.889626,,,0,,,0,,
48_1_S3,,STOP_48_1_S3,,21.052588,105.885597,,,0,,,0,,
48_1_S4,,STOP_48_1_S4,,21.049782,105.883057,,,0,,,0,,
48_1_S5,,STOP_48_1_S5,,21.045799,105.875122,,,0,,,0,,
48_1_S6,,STOP_48_1_S6,,21.042601,105.870285,,,0,,,0,,
48_1_S7,,STOP_48_1_S7,,21.032383,105.855942,,,0,,,0,,
48_1_S8,,STOP_48_1_S8,,21.025534,105.859459,,,0,,,0,,
48_1_S9,,STOP_48_1_S9,,21.022484,105.861023,,,0,,,0,,
48_1_S10,,STOP_48_1_S10,,21.017366,105.862137,,,0,,,0,,
48_1_S11,,STOP_48_1_S11,,21.009884,105.864822,,,0,,,0,,
48_1_S12,,STOP_48_1_S12,,21.006783,105.86776,,,0,,,0,,
48_1_S13,,STOP_48_1_S13,,21.002384,105.87529,,,0,,,0,,
48_1_S14,,STOP_48_1_S14,,21.001751,105.877541,,,0,,,0,,
48_1_S15,,STOP_48_1_S15,,21.000967,105.880074,,,0,,,0,,
48_1_S16,,STOP_48_1_S16,,21.000034,105.885689,,,0,,,0,,
48_1_S17,,STOP_48_1_S17,,20.997583,105.890259,,,0,,,0,,
48_1_S18,,STOP_48_1_S18,,20.99435,105.892258,,,0,,,0,,
48_1_S19,,STOP_48_1_S19,,20.989567,105.893707,,,0,,,0,,
48_1_S20,,STOP_48_1_S20,,20.981951,105.894257,,,0,,,0,,
48_1_S21,,STOP_48_1_S21,,20.976952,105.885941,,,0,,,0,,
48_1_S22,,STOP_48_1_S22,,20.972467,105.880424,,,0,,,0,,
48_1_S23,,STOP_48_1_S23,,20.966034,105.874756,,,0,,,0,,
48_1_S24,,STOP_48_1_S24,,20.964684,105.866539,,,0,,,0,,
48_1_S25,,STOP_48_1_S25,,20.965502,105.855354,,,0,,,0,,
48_1_S26,,STOP_48_1_S26,,20.966269,105.844475,,,0,,,0,,
48_1_S27,,STOP_48_1_S27,,20.960314,105.842026,,,0,,,0,,
48_1_S28,,STOP_48_1_S28,,20.964901,105.842392,,,0,,,0,,
48_2_S1,,STOP_48_2_S1,,20.964901,105.842392,,,0,,,0,,
48_2_S2,,STOP_48_2_S2,,20.965704,105.850334,,,0,,,0,,
48_2_S3,,STOP_48_2_S3,,20.964493,105.858055,,,0,,,0,,
48_2_S4,,STOP_48_2_S4,,20.963902,105.86367,,,0,,,0,,
48_2_S5,,STOP_48_2_S5,,20.965851,105.875542,,,0,,,0,,
48_2_S6,,STOP_48_2_S6,,20.972935,105.881592,,,0,,,0,,
48_2_S7,,STOP_48_2_S7,,20.98175,105.894173,,,0,,,0,,
48_2_S8,,STOP_48_2_S8,,20.98905,105.893974,,,0,,,0,,
48_2_S9,,STOP_48_2_S9,,20.994083,105.892288,,,0,,,0,,
48_2_S10,,STOP_48_2_S10,,20.997383,105.890854,,,0,,,0,,
48_2_S11,,STOP_48_2_S11,,20.9998,105.88604,,,0,,,0,,
48_2_S12,,STOP_48_2_S12,,21.001118,105.880203,,,0,,,0,,
48_2_S13,,STOP_48_2_S13,,21.001617,105.877853,,,0,,,0,,
48_2_S14,,STOP_48_2_S14,,21.002867,105.873909,,,0,,,0,,
48_2_S15,,STOP_48_2_S15,,21.006533,105.868225,,,0,,,0,,
48_2_S16,,STOP_48_2_S16,,21.010883,105.864357,,,0,,,0,,
48_2_S17,,STOP_48_2_S17,,21.01745,105.862274,,,0,,,0,,
48_2_S18,,STOP_48_2_S18,,21.022366,105.86132,,,0,,,0,,
48_2_S19,,STOP_48_2_S19,,21.028416,105.858177,,,0,,,0,,
48_2_S20,,STOP_48_2_S20,,21.032249,105.85627,,,0,,,0,,
48_2_S21,,STOP_48_2_S21,,21.042633,105.870605,,,0,,,0,,
48_2_S22,,STOP_48_2_S22,,21.045933,105.875824,,,0,,,0,,
48_2_S23,,STOP_48_2_S23,,21.047319,105.878693,,,0,,,0,,
48_2_S24,,STOP_48_2_S24,,21.048763,105.881607,,,0,,,0,,
48_2_S25,,STOP_48_2_S25,,21.0525,105.885841,,,0,,,0,,
48_2_S26,,STOP_48_2_S26,,21.053366,105.889236,,,0,,,0,,
48_2_S27,,STOP_48_2_S27,,21.050133,105.89167,,,0,,,0,,
48_2_S28,,STOP_48_2_S28,,21.051033,105.891876,,,0,,,0,,
49_1_S1,,STOP_49_1_S1,,21.023432,105.860672,,,0,,,0,,
49_1_S2,,STOP_49_1_S2,,21.022484,105.861023,,,0,,,0,,
49_1_S3,,STOP_49_1_S3,,21.01885,105.860405,,,0,,,0,,
49_1_S4,,STOP_49_1_S4,,21.020817,105.858109,,,0,,,0,,
49_1_S5,,STOP_49_1_S5,,21.02215,105.854988,,,0,,,0,,
49_1_S6,,STOP_49_1_S6,,21.023233,105.851692,,,0,,,0,,
49_1_S7,,STOP_49_1_S7,,21.024015,105.848892,,,0,,,0,,
49_1_S8,,STOP_49_1_S8,,21.025061,105.845383,,,0,,,0,,
49_1_S9,,STOP_49_1_S9,,21.023535,105.84127,,,0,,,0,,
49_1_S10,,STOP_49_1_S10,,21.019377,105.837822,,,0,,,0,,
49_1_S11,,STOP_49_1_S11,,21.019613,105.833923,,,0,,,0,,
49_1_S12,,STOP_49_1_S12,,21.020571,105.826653,,,0,,,0,,
49_1_S13,,STOP_49_1_S13,,21.023129,105.821945,,,0,,,0,,
49_1_S14,,STOP_49_1_S14,,21.024099,105.816689,,,0,,,0,,
49_1_S15,,STOP_49_1_S15,,21.027617,105.809311,,,0,,,0,,
49_1_S16,,STOP_49_1_S16,,21.0287,105.805977,,,0,,,0,,
49_1_S17,,STOP_49_1_S17,,21.029165,105.803329,,,0,,,0,,
49_1_S18,,STOP_49_1_S18,,21.032183,105.799393,,,0,,,0,,
49_1_S19,,STOP_49_1_S19,,21.034687,105.796082,,,0,,,0,,
49_1_S20,,STOP_49_1_S20,,21.036032,105.791725,,,0,,,0,,
49_1_S21,,STOP_49_1_S21,,21.036833,105.788277,,,0,,,0,,
49_1_S22,,STOP_49_1_S22,,21.036983,105.783905,,,0,,,0,,
49_1_S23,,STOP_49_1_S23,,21.038099,105.774376,,,0,,,0,,
49_1_S24,,STOP_49_1_S24,,21.036266,105.770523,,,0,,,0,,
49_1_S25,,STOP_49_1_S25,,21.034666,105.766678,,,0,,,0,,
49_1_S26,,STOP_49_1_S26,,21.032074,105.764618,,,0,,,0,,
49_2_S1,,STOP_49_2_S1,,21.032074,105.764618,,,0,,,0,,
49_2_S2,,STOP_49_2_S2,,21.034349,105.766808,,,0,,,0,,
49_2_S3,,STOP_49_2_S3,,21.036232,105.77076,,,0,,,0,,
49_2_S4,,STOP_49_2_S4,,21.0378,105.774109,,,0,,,0,,
49_2_S5,,STOP_49_2_S5,,21.036732,105.778023,,,0,,,0,,
49_2_S6,,STOP_49_2_S6,,21.036766,105.784157,,,0,,,0,,
49_2_S7,,STOP_49_2_S7,,21.036602,105.788239,,,0,,,0,,
49_2_S8,,STOP_49_2_S8,,21.032816,105.798439,,,0,,,0,,
49_2_S9,,STOP_49_2_S9,,21.028967,105.803505,,,0,,,0,,
49_2_S10,,STOP_49_2_S10,,21.027876,105.808708,,,0,,,0,,
49_2_S11,,STOP_49_2_S11,,21.024166,105.81591,,,0,,,0,,
49_2_S12,,STOP_49_2_S12,,21.020067,105.816292,,,0,,,0,,
49_2_S13,,STOP_49_2_S13,,21.021049,105.818008,,,0,,,0,,
49_2_S14,,STOP_49_2_S14,,21.023149,105.82151,,,0,,,0,,
49_2_S15,,STOP_49_2_S15,,21.020267,105.8265,,,0,,,0,,
49_2_S16,,STOP_49_2_S16,,21.019537,105.833229,,,0,,,0,,
49_2_S17,,STOP_49_2_S17,,21.019182,105.838371,,,0,,,0,,
49_2_S18,,STOP_49_2_S18,,21.023582,105.843887,,,0,,,0,,
49_2_S19,,STOP_49_2_S19,,21.024349,105.847809,,,0,,,0,,
49_2_S20,,STOP_49_2_S20,,21.022284,105.854706,,,0,,,0,,
49_2_S21,,STOP_49_2_S21,,21.023899,105.856659,,,0,,,0,,
49_2_S22,,STOP_49_2_S22,,21.023432,105.860672,,,0,,,0,,
50_1_S1,,STOP_50_1_S1,,21.043432,105.847656,,,0,,,0,,
50_1_S2,,STOP_50_1_S2,,21.041515,105.849541,,,0,,,0,,
50_1_S3,,STOP_50_1_S3,,21.044315,105.846893,,,0,,,0,,
50_1_S4,,STOP_50_1_S4,,21.046715,105.843857,,,0,,,0,,
50_1_S5,,STOP_50_1_S5,,21.048166,105.83754,,,0,,,0,,
50_1_S6,,STOP_50_1_S6,,21.043716,105.835808,,,0,,,0,,
50_1_S7,,STOP_50_1_S7,,21.039366,105.839523,,,0,,,0,,
50_1_S8,,STOP_50_1_S8,,21.034399,105.838768,,,0,,,0,,
50_1_S9,,STOP_50_1_S9,,21.031933,105.835625,,,0,,,0,,
50_1_S10,,STOP_50_1_S10,,21.032537,105.829292,,,0,,,0,,
50_1_S11,,STOP_50_1_S11,,21.0273,105.827408,,,0,,,0,,
50_1_S12,,STOP_50_1_S12,,21.02305,105.82634,,,0,,,0,,
50_1_S13,,STOP_50_1_S13,,21.017817,105.823692,,,0,,,0,,
50_1_S14,,STOP_50_1_S14,,21.015366,105.819588,,,0,,,0,,
50_1_S15,,STOP_50_1_S15,,21.016317,105.815643,,,0,,,0,,
50_1_S16,,STOP_50_1_S16,,21.013533,105.812523,,,0,,,0,,
50_1_S17,,STOP_50_1_S17,,21.013357,105.807869,,,0,,,0,,
50_1_S18,,STOP_50_1_S18,,21.012667,105.801208,,,0,,,0,,
50_1_S19,,STOP_50_1_S19,,21.010416,105.798607,,,0,,,0,,
50_1_S20,,STOP_50_1_S20,,21.0075,105.794655,,,0,,,0,,
50_1_S21,,STOP_50_1_S21,,21.007116,105.791077,,,0,,,0,,
50_1_S22,,STOP_50_1_S22,,21.013016,105.786308,,,0,,,0,,
50_1_S23,,STOP_50_1_S23,,21.015837,105.784088,,,0,,,0,,
50_1_S24,,STOP_50_1_S24,,21.016933,105.780289,,,0,,,0,,
50_1_S25,,STOP_50_1_S25,,21.012699,105.774445,,,0,,,0,,
50_1_S26,,STOP_50_1_S26,,21.01325,105.770576,,,0,,,0,,
50_1_S27,,STOP_50_1_S27,,21.01985,105.767029,,,0,,,0,,
50_2_S1,,STOP_50_2_S1,,21.01985,105.767029,,,0,,,0,,
50_2_S2,,STOP_50_2_S2,,21.013033,105.770226,,,0,,,0,,
50_2_S3,,STOP_50_2_S3,,21.013433,105.776009,,,0,,,0,,
50_2_S4,,STOP_50_2_S4,,21.016733,105.780655,,,0,,,0,,
50_2_S5,,STOP_50_2_S5,,21.014982,105.784073,,,0,,,0,,
50_2_S6,,STOP_50_2_S6,,21.011517,105.786888,,,0,,,0,,
50_2_S7,,STOP_50_2_S7,,21.007017,105.790527,,,0,,,0,,
50_2_S8,,STOP_50_2_S8,,21.00704,105.794815,,,0,,,0,,
50_2_S9,,STOP_50_2_S9,,21.010099,105.798828,,,0,,,0,,
50_2_S10,,STOP_50_2_S10,,21.012848,105.801895,,,0,,,0,,
50_2_S11,,STOP_50_2_S11,,21.014299,105.806206,,,0,,,0,,
50_2_S12,,STOP_50_2_S12,,21.01265,105.808426,,,0,,,0,,
50_2_S13,,STOP_50_2_S13,,21.014482,105.813423,,,0,,,0,,
50_2_S14,,STOP_50_2_S14,,21.01605,105.815895,,,0,,,0,,
50_2_S15,,STOP_50_2_S15,,21.014767,105.817627,,,0,,,0,,
50_2_S16,,STOP_50_2_S16,,21.016066,105.820724,,,0,,,0,,
50_2_S17,,STOP_50_2_S17,,21.017767,105.823959,,,0,,,0,,
50_2_S18,,STOP_50_2_S18,,21.019684,105.824974,,,0,,,0,,
50_2_S19,,STOP_50_2_S19,,21.023117,105.82666,,,0,,,0,,
50_2_S20,,STOP_50_2_S20,,21.028,105.827492,,,0,,,0,,
50_2_S21,,STOP_50_2_S21,,21.0294,105.83007,,,0,,,0,,
50_2_S22,,STOP_50_2_S22,,21.028517,105.832642,,,0,,,0,,
50_2_S23,,STOP_50_2_S23,,21.028866,105.834709,,,0,,,0,,
50_2_S24,,STOP_50_2_S24,,21.035666,105.839172,,,0,,,0,,
50_2_S25,,STOP_50_2_S25,,21.038717,105.839745,,,0,,,0,,
50_2_S26,,STOP_50_2_S26,,21.042198,105.839989,,,0,,,0,,
50_2_S27,,STOP_50_2_S27,,21.043095,105.837738,,,0,,,0,,
50_2_S28,,STOP_50_2_S28,,21.044933,105.836304,,,0,,,0,,
50_2_S29,,STOP_50_2_S29,,21.049116,105.838509,,,0,,,0,,
50_2_S30,,STOP_50_2_S30,,21.049332,105.841377,,,0,,,0,,
50_2_S31,,STOP_50_2_S31,,21.046516,105.844009,,,0,,,0,,
50_2_S32,,STOP_50_2_S32,,21.044163,105.846977,,,0,,,0,,
50_2_S33,,STOP_50_2_S33,,21.041582,105.84919,,,0,,,0,,
50_2_S34,,STOP_50_2_S34,,21.043432,105.847656,,,0,,,0,,
51_1_S1,,STOP_51_1_S1,,21.024982,105.859894,,,0,,,0,,
51_1_S2,,STOP_51_1_S2,,21.022484,105.861023,,,0,,,0,,
51_1_S3,,STOP_51_1_S3,,21.017366,105.862137,,,0,,,0,,
51_1_S4,,STOP_51_1_S4,,21.009884,105.864822,,,0,,,0,,
51_1_S5,,STOP_51_1_S5,,21.006783,105.86776,,,0,,,0,,
51_1_S6,,STOP_51_1_S6,,21.003334,105.863876,,,0,,,0,,
51_1_S7,,STOP_51_1_S7,,21.003166,105.859077,,,0,,,0,,
51_1_S8,,STOP_51_1_S8,,21.003599,105.854858,,,0,,,0,,
51_1_S9,,STOP_51_1_S9,,21.006599,105.854622,,,0,,,0,,
51_1_S10,,STOP_51_1_S10,,21.008432,105.84594,,,0,,,0,,
51_1_S11,,STOP_51_1_S11,,21.009983,105.835274,,,0,,,0,,
51_1_S12,,STOP_51_1_S12,,21.008101,105.833008,,,0,,,0,,
51_1_S13,,STOP_51_1_S13,,21.007734,105.828568,,,0,,,0,,
51_1_S14,,STOP_51_1_S14,,21.007383,105.822975,,,0,,,0,,
51_1_S15,,STOP_51_1_S15,,21.004217,105.818459,,,0,,,0,,
51_1_S16,,STOP_51_1_S16,,21.006134,105.81649,,,0,,,0,,
51_1_S17,,STOP_51_1_S17,,21.010099,105.812645,,,0,,,0,,
51_1_S18,,STOP_51_1_S18,,21.013357,105.807869,,,0,,,0,,
51_1_S19,,STOP_51_1_S19,,21.014799,105.801605,,,0,,,0,,
51_1_S20,,STOP_51_1_S20,,21.015678,105.797165,,,0,,,0,,
51_1_S21,,STOP_51_1_S21,,21.016567,105.794312,,,0,,,0,,
